number;name;total;hp;attack;defense;sp_attack;sp_defense;speed;type1_Blastoise;type1_Bug;type1_Dark;type1_Dragon;type1_Electric;type1_Fairy;type1_Fighting;type1_Fire;type1_Flying;type1_Ghost;type1_Grass;type1_Ground;type1_Ice;type1_Normal;type1_Poison;type1_Psychic;type1_Rock;type1_Steel;type1_Water;type2_Bug;type2_Dark;type2_Dragon;type2_Electric;type2_Fairy;type2_Fighting;type2_Fire;type2_Flying;type2_Ghost;type2_Grass;type2_Ground;type2_Ice;type2_Normal;type2_Poison;type2_Psychic;type2_Rock;type2_Steel;type2_Water;generation_1;generation_2;generation_3;generation_4;generation_5;generation_6;generation_7;generation_8;legendary_False;legendary_True
212;Mega Scizor;11.133.728.913.285.300;-0.10346558620971102;19.706.077.435.281.200;1.826.714.284.756.580;-0.39932090484999905;0.8314984120410289;0.1231235567448273;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
213;Shuckle;0.3303429852971307;-20.442.906.347.186.700;-2.277.193.712.210.070;4.607.315.968.725.150;-20.420.836.056.728.300;5.457.684.775.484.330;-2.250.726.975.888.160;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
214;Heracross;0.2891308849796882;0.28469942349208127;12.120.717.692.891.600;-0.18149804255404578;-11.460.312.234.058.300;0.6535681672932095;0.4622450614066831;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
214;Mega Heracross;11.133.728.913.285.300;0.28469942349208127;30.325.581.074.626.700;10.543.249.280.986.500;-11.460.312.234.058.300;10.094.286.567.888.400;0.1231235567448273;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
215;Sneasel;-0.2878385194645069;-0.6857131007623994;0.30182860020240376;-0.799409527880394;-1.295.373.287.117.000;-0.05815281169806801;14.796.095.753.922.500;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
219;Magcargo;-0.4526869207342769;-0.8797956056132956;-1.063.536.153.427.730;12.088.027.994.302.300;0.048705286283502854;0.11977743304975139;-14.029.232.142.335.200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
220;Swinub;-1.771.474.130.892.430;-0.8797956056132956;-1.063.536.153.427.730;-12.628.431.418.751.500;-14.447.153.508.281.700;-16.595.250.144.284.400;-0.7246802049098121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
221;Piloswine;-0.12299011819473687;1.061.029.442.895.660;0.45353579505019687;-0.02702017122245873;-0.5486629685611664;-0.5919435459415262;-0.7246802049098121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
222;Corsola;-0.6999595226389319;-0.6857131007623994;-0.911828958579941;0.12745770010912832;-0.39932090484999905;0.2977076777975708;-12.333.624.619.025.900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
225;Delibird;-1.112.080.525.813.350;-10.738.781.104.641.900;-0.911828958579941;-1.108.365.270.543.560;-0.39932090484999905;-11.257.342.801.849.800;0.1231235567448273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
226;Mantine;0.0006461827575906436;-0.29754809106060714;-13.669.505.431.233.200;-0.33597591388563286;0.048705286283502854;2.254.940.370.023.580;-0.04643719558610057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
227;Skarmory;0.0006461827575906436;-0.29754809106060714;-0.15329298434097552;1.826.714.284.756.580;-11.460.312.234.058.300;-0.2360830564458874;-0.04643719558610057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
228;Houndour;-1.112.080.525.813.350;-10.738.781.104.641.900;-0.7601217637321479;-15.717.988.845.383.200;0.048705286283502854;-0.947804035437165;-0.21599794791702845;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
229;Houndoom;0.2891308849796882;0.09061691864118514;0.15012140535461066;-0.9538873992119811;0.9447576685505067;0.11977743304975139;0.8013665660685388;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
229;Mega Houndoom;11.133.728.913.285.300;0.09061691864118514;0.15012140535461066;0.2819355714407154;18.408.100.508.175.100;0.47563792254539017;14.796.095.753.922.500;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
230;Kingdra;0.6188276875192282;0.09061691864118514;0.30182860020240376;0.43641344277230243;0.49673147741700474;0.6535681672932095;0.4622450614066831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
238;Smoochum;-13.181.410.274.005.600;-10.738.781.104.641.900;-16.703.649.328.189.000;-20.352.324.985.330.900;0.19804734999467016;-0.4140133011937068;-0.21599794791702845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
246;Larvitar;-1.359.353.127.718.010;-0.8797956056132956;-0.6387560078539134;-0.9538873992119811;-0.9966891596946682;-0.947804035437165;-10.298.895.591.054.800;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
247;Pupitar;-0.4526869207342769;-0.10346558620971102;-0.031927228462741035;-0.33597591388563286;-0.39932090484999905;-0.2360830564458874;-0.6907680544436265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
248;Tyranitar;11.133.728.913.285.300;1.061.029.442.895.660;148.514.472.001.519;0.8998470567670637;0.49673147741700474;0.8314984120410289;-0.35164654978177073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
248;Mega Tyranitar;19.376.148.976.773.800;1.061.029.442.895.660;23.953.878.891.019.400;213.567.002.741.976;0.49673147741700474;15.432.193.910.323.000;-0.012525045119914991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
249;Lugia;17.727.664.964.076.100;12.939.284.487.167.400;0.15012140535461066;15.177.585.420.934.100;0.3473894137058375;27.531.450.553.174.700;13.100.488.230.613.200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
250;Ho-oh;17.727.664.964.076.100;12.939.284.487.167.400;13.637.789.641.369.500;0.2819355714407154;0.9447576685505067;27.531.450.553.174.700;0.6318058137376109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
251;Celebi;11.133.728.913.285.300;1.061.029.442.895.660;0.45353579505019687;0.5908913141038895;0.6460735411281721;0.8314984120410289;0.9709273183994667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
254;Mega Sceptile;13.606.454.932.331.900;-0.10346558620971102;0.756950184745783;-0.18149804255404578;19.901.521.145.286.700;0.2977076777975708;2.496.974.089.377.810;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
256;Combusken;-0.49389902105171946;-0.4916305959115033;-0.001585789493182419;-0.644931656548807;0.19804734999467016;-0.5919435459415262;-0.5551194525788842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
257;Blaziken;0.5364034868843433;0.28469942349208127;10.603.645.744.413.600;-0.33597591388563286;0.9447576685505067;-0.2360830564458874;0.2926843090757552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
257;Mega Blaziken;13.606.454.932.331.900;0.28469942349208127;2.274.022.133.223.710;-0.02702017122245873;15.421.259.233.951.700;0.11977743304975139;0.9709273183994667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
259;Marshtomp;-0.49389902105171946;-0.10346558620971102;-0.001585789493182419;-0.33597591388563286;-0.5486629685611664;-0.2360830564458874;-0.7246802049098121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
260;Swampert;0.5776155872017857;1.061.029.442.895.660;0.756950184745783;0.2819355714407154;0.19804734999467016;0.47563792254539017;-0.38555870024795635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
260;Mega Swampert;14.018.575.935.506.300;1.061.029.442.895.660;19.706.077.435.281.200;0.8998470567670637;0.49673147741700474;11.873.589.015.366.600;-0.04643719558610057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
263;Galarian Zigzagoon;-1.853.898.331.527.320;-13.455.936.172.554.400;-16.703.649.328.189.000;-12.319.475.676.088.300;-14.447.153.508.281.700;-126.807.847.598.324;-0.38555870024795635;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
264;Galarian Linoone;-0.37026272009939193;0.20706642155172283;-0.4567073740365617;-0.6140360822824895;-0.847347095983501;-0.5563574969919624;0.9709273183994667;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
267;Beautifly;-0.5763232216866044;-0.4916305959115033;-0.4567073740365617;-0.9538873992119811;0.6460735411281721;-0.947804035437165;-0.21599794791702845;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
269;Dustox;-0.6587474223214894;-0.4916305959115033;-1.063.536.153.427.730;-0.33597591388563286;-0.847347095983501;0.47563792254539017;-0.21599794791702845;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
270;Lotad;-2.018.746.732.797.090;-1.267.960.615.315.080;-16.703.649.328.189.000;-15.717.988.845.383.200;-11.460.312.234.058.300;-0.947804035437165;-14.029.232.142.335.200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
271;Lombre;-1.029.656.325.178.470;-0.4916305959115033;-1.063.536.153.427.730;-0.9538873992119811;-0.5486629685611664;-0.2360830564458874;-0.7246802049098121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
272;Ludicolo;0.12428248370991817;0.28469942349208127;-0.4567073740365617;-0.33597591388563286;0.3473894137058375;0.8314984120410289;-0.04643719558610057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
274;Nuzleaf;-1.029.656.325.178.470;-0.10346558620971102;-0.4567073740365617;-12.628.431.418.751.500;-0.5486629685611664;-13.036.645.249.328.000;-0.38555870024795635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
275;Shiftry;0.12428248370991817;0.6728644331938736;0.45353579505019687;-0.644931656548807;0.3473894137058375;-0.5919435459415262;0.2926843090757552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
276;Taillow;-16.066.257.296.226.600;-1.267.960.615.315.080;-0.911828958579941;-15.717.988.845.383.200;-14.447.153.508.281.700;-16.595.250.144.284.400;0.4622450614066831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
277;Swellow;-0.2878385194645069;-0.4916305959115033;-0.001585789493182419;-0.644931656548807;-0.847347095983501;-0.947804035437165;1.818.731.080.054.100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
278;Wingull;-16.066.257.296.226.600;-1.267.960.615.315.080;-16.703.649.328.189.000;-15.717.988.845.383.200;-0.6980050322723337;-16.595.250.144.284.400;0.4622450614066831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
279;Pelipper;-0.2878385194645069;-0.4916305959115033;-1.063.536.153.427.730;0.5908913141038895;0.19804734999467016;-0.2360830564458874;-0.21599794791702845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
280;Ralts;-2.200.079.974.193.830;-17.337.586.269.572.300;-18.220.721.276.666.900;-17.262.767.558.699.100;-0.9966891596946682;-1.481.594.769.680.620;-10.638.017.095.716.600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
281;Kirlia;-1.540.686.369.114.750;-13.455.936.172.554.400;-15.186.577.379.711.100;-14.173.210.132.067.400;-0.39932090484999905;-0.7698737906893456;-0.7246802049098121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
282;Gardevoir;0.43749444612248123;-0.1810985881500695;-0.6084145688843547;-0.4904537852172199;13.927.838.596.840.000;13.652.891.462.844.800;0.2926843090757552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
282;Mega Gardevoir;12.617.364.524.713.300;-0.1810985881500695;-0.001585789493182419;-0.4904537852172199;2.587.520.369.373.340;2.077.010.125.275.760;0.9709273183994667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
283;Surskit;-16.148.681.496.861.500;-1.267.960.615.315.080;-16.703.649.328.189.000;-15.100.077.360.056.900;-0.847347095983501;-0.8766319375380373;-0.21599794791702845;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
284;Masquerain;-0.41971724048032294;-0.10346558620971102;-0.7601217637321479;-0.5831405080161721;0.048705286283502854;0.19094953094887915;-0.38555870024795635;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
